timestamp,event_type,seq_no,attempt_no,rtt_seconds
1780660187.5234447,ACK,56,1,0.0014274120330810547
1780660187.5246449,SEND,57,1,
1780660187.5286374,ACK,57,1,0.003992557525634766
1780660187.5311065,SEND,58,1,
1780660187.5330558,ACK,58,1,0.001949310302734375
1780660187.535616,SEND,59,1,
1780660187.5377593,ACK,59,1,0.002143383026123047
1780660187.5391462,SEND,60,1,
1780660187.5438066,ACK,60,1,0.004660367965698242
1780660187.5455542,SEND,61,1,
1780660187.5469098,ACK,61,1,0.0013556480407714844
1780660187.5490208,SEND,62,1,
1780660187.5505888,ACK,62,1,0.0015680789947509766
1780660187.5534334,SEND,63,1,
1780660187.555498,ACK,63,1,0.0020644664764404297
1780660187.5566604,SEND,64,1,
1780660187.5610254,ACK,64,1,0.004364967346191406
1780660187.5626996,SEND,65,1,
1780660187.5640144,ACK,65,1,0.0013148784637451172
1780660187.56709,SEND,66,1,
1780660187.5703876,ACK,66,1,0.003297567367553711
1780660187.57176,SEND,67,1,
1780660187.573563,ACK,67,1,0.0018031597137451172
1780660187.5749445,SEND,68,1,
1780660187.5762143,ACK,68,1,0.0012698173522949219
1780660187.5812323,SEND,69,1,
1780660187.5835288,ACK,69,1,0.00229644775390625
1780660187.5857642,SEND,70,1,
1780660187.587919,ACK,70,1,0.002154827117919922
1780660187.5892375,SEND,71,1,
1780660187.5933983,ACK,71,1,0.004160881042480469
1780660187.594499,SEND,72,1,
1780660187.596488,ACK,72,1,0.0019888877868652344
1780660187.597579,SEND,73,1,
1780660187.5990028,ACK,73,1,0.0014238357543945312
1780660187.6004293,SEND,74,1,
1780660187.6034505,ACK,74,1,0.003021240234375
1780660187.6050382,SEND,75,1,
1780660187.607027,ACK,75,1,0.0019888877868652344
1780660187.608476,SEND,76,1,
1780660187.6125681,ACK,76,1,0.004092216491699219
1780660187.6142323,SEND,77,1,
1780660187.6154861,ACK,77,1,0.0012538433074951172
1780660187.6172273,SEND,78,1,
1780660187.6197226,ACK,78,1,0.002495288848876953
1780660187.6215181,SEND,79,1,
1780660187.6263866,ACK,79,1,0.004868507385253906
1780660187.6281118,SEND,80,1,
1780660187.629317,ACK,80,1,0.0012052059173583984
1780660187.6304705,SEND,81,1,
1780660187.6315854,ACK,81,1,0.0011148452758789062
1780660187.6328244,SEND,82,1,
1780660187.6351593,ACK,82,1,0.0023348331451416016
1780660187.6365428,SEND,83,1,
1780660187.642023,ACK,83,1,0.005480289459228516
1780660187.6438155,SEND,84,1,
1780660187.6458533,ACK,84,1,0.0020377635955810547
1780660187.6471274,SEND,85,1,
1780660187.648191,ACK,85,1,0.0010635852813720703
1780660187.6495533,SEND,86,1,
1780660187.6528046,ACK,86,1,0.003251314163208008
1780660187.6545644,SEND,87,1,
1780660187.6560435,ACK,87,1,0.0014791488647460938
1780660187.6573155,SEND,88,1,
1780660187.6616805,ACK,88,1,0.004364967346191406
1780660187.663401,SEND,89,1,
1780660187.664595,ACK,89,1,0.001194000244140625
1780660187.6666005,SEND,90,1,
1780660187.6693316,ACK,90,1,0.0027310848236083984
1780660187.6707017,SEND,91,1,
1780660187.672491,ACK,91,1,0.0017893314361572266
1780660187.6738284,SEND,92,1,
1780660187.6751637,ACK,92,1,0.0013353824615478516
1780660187.676246,SEND,93,1,
1780660187.6774335,ACK,93,1,0.0011875629425048828
1780660187.6787033,SEND,94,1,
1780660187.6797574,ACK,94,1,0.0010540485382080078
1780660187.6810825,SEND,95,1,
1780660187.688624,ACK,95,1,0.0075414180755615234
1780660187.6899374,SEND,96,1,
1780660187.6920588,ACK,96,1,0.002121448516845703
1780660187.6932003,SEND,97,1,
1780660187.6944196,ACK,97,1,0.0012192726135253906
1780660187.695455,SEND,98,1,
1780660187.6965034,ACK,98,1,0.0010483264923095703
1780660187.697514,SEND,99,1,
1780660187.7042556,ACK,99,1,0.006741523742675781
1780660187.7058737,SEND,100,1,
1780660187.7072725,ACK,100,1,0.0013988018035888672
1780660187.708704,SEND,101,1,
1780660187.7097569,ACK,101,1,0.0010528564453125
1780660187.7107172,SEND,102,1,
1780660187.7117538,ACK,102,1,0.0010366439819335938
1780660187.7128236,SEND,103,1,
1780660187.7142618,ACK,103,1,0.001438140869140625
1780660187.7166784,SEND,104,1,
1780660187.7235487,ACK,104,1,0.006870269775390625
1780660187.7246256,SEND,105,1,
1780660187.7266867,ACK,105,1,0.002061128616333008
1780660187.7279367,SEND,106,1,
1780660187.7291455,ACK,106,1,0.0012087821960449219
1780660187.7305317,SEND,107,1,
1780660187.731682,ACK,107,1,0.001150369644165039
1780660187.7342627,SEND,108,1,
1780660187.740183,ACK,108,1,0.00592041015625
1780660187.741202,SEND,109,1,
1780660187.7428713,ACK,109,1,0.001669168472290039
1780660187.7443042,SEND,110,1,
1780660187.7454715,ACK,110,1,0.00116729736328125
1780660187.746794,SEND,111,1,
1780660187.7479496,ACK,111,1,0.0011556148529052734
1780660187.749068,SEND,112,1,
1780660187.7508771,ACK,112,1,0.0018091201782226562
1780660187.75346,SEND,113,1,
1780660187.758525,ACK,113,1,0.005064964294433594
1780660187.7601452,SEND,114,1,
1780660187.7612398,ACK,114,1,0.0010945796966552734
1780660187.7625647,SEND,115,1,
1780660187.7639756,ACK,115,1,0.0014109611511230469
1780660187.7650158,SEND,116,1,
1780660187.7719254,ACK,116,1,0.006909608840942383
1780660187.773389,SEND,117,1,
1780660187.7757027,ACK,117,1,0.0023136138916015625
1780660187.7770393,SEND,118,1,
1780660187.778252,ACK,118,1,0.0012125968933105469
1780660187.7794056,SEND,119,1,
1780660187.7804358,ACK,119,1,0.0010302066802978516
1780660187.781432,SEND,120,1,
1780660187.783149,ACK,120,1,0.0017170906066894531
1780660187.7862496,SEND,121,1,
1780660187.7925913,ACK,121,1,0.006341695785522461
1780660187.7937827,SEND,122,1,
1780660187.794847,ACK,122,1,0.001064300537109375
1780660187.795962,SEND,123,1,
1780660187.7974715,ACK,123,1,0.0015094280242919922
1780660187.798707,SEND,124,1,
1780660187.8001387,ACK,124,1,0.0014317035675048828
1780660187.8032541,SEND,125,1,
1780660187.80903,ACK,125,1,0.005775928497314453
1780660187.810054,SEND,126,1,
1780660187.8117292,ACK,126,1,0.0016751289367675781
1780660187.8129444,SEND,127,1,
1780660187.8141756,ACK,127,1,0.0012311935424804688
1780660187.81567,SEND,128,1,
1780660187.8177645,ACK,128,1,0.0020945072174072266
1780660187.8197534,SEND,129,1,
1780660187.8215632,ACK,129,1,0.001809835433959961
1780660187.8230681,SEND,130,1,
1780660187.8655488,ACK,130,1,0.0424807071685791
1780660187.915481,SEND,131,1,
1780660187.9327798,ACK,131,1,0.01729869842529297
1780660187.9331372,SEND,132,1,
1780660187.9371452,ACK,132,1,0.004008054733276367
1780660187.9382648,SEND,133,1,
1780660187.9394548,ACK,133,1,0.0011899471282958984
1780660187.9402273,SEND,134,1,
1780660187.9410243,ACK,134,1,0.0007970333099365234
1780660187.941674,SEND,135,1,
1780660187.942471,ACK,135,1,0.0007970333099365234
1780660187.9432838,SEND,136,1,
1780660187.944206,ACK,136,1,0.0009222030639648438
1780660187.9475112,SEND,137,1,
1780660187.9494138,ACK,137,1,0.0019025802612304688
1780660187.9508088,SEND,138,1,
1780660187.9526973,ACK,138,1,0.0018885135650634766
1780660187.9538043,SEND,139,1,
1780660187.9546854,ACK,139,1,0.000881195068359375
1780660187.9556227,SEND,140,1,
1780660187.9564843,ACK,140,1,0.0008616447448730469
1780660187.9573562,SEND,141,1,
1780660187.958437,ACK,141,1,0.0010807514190673828
1780660187.959385,SEND,142,1,
1780660187.9605272,ACK,142,1,0.001142263412475586
1780660187.9614751,SEND,143,1,
1780660187.9631073,ACK,143,1,0.0016322135925292969
1780660187.9635026,SEND,144,1,
1780660187.9699695,ACK,144,1,0.006466865539550781
1780660187.9709234,SEND,145,1,
1780660187.9722664,ACK,145,1,0.0013430118560791016
1780660187.973351,SEND,146,1,
1780660187.9744978,ACK,146,1,0.0011467933654785156
1780660187.9753897,SEND,147,1,
1780660187.977392,ACK,147,1,0.002002239227294922
1780660187.9776525,SEND,148,1,
1780660187.9788558,ACK,148,1,0.001203298568725586
1780660187.979606,SEND,149,1,
1780660187.9849298,ACK,149,1,0.005323886871337891
1780660187.9857228,SEND,150,1,
1780660187.9866562,ACK,150,1,0.0009334087371826172
1780660187.9874718,SEND,151,1,
1780660187.9885828,ACK,151,1,0.0011110305786132812
1780660187.98928,SEND,152,1,
1780660187.9900978,ACK,152,1,0.0008177757263183594
1780660187.9907677,SEND,153,1,
1780660187.9915636,ACK,153,1,0.0007958412170410156
1780660187.9924846,SEND,154,1,
1780660187.9934595,ACK,154,1,0.0009748935699462891
1780660187.994262,SEND,155,1,
1780660187.994984,ACK,155,1,0.0007219314575195312
1780660187.995757,SEND,156,1,
1780660188.0020735,ACK,156,1,0.006316423416137695
1780660188.0031083,SEND,157,1,
1780660188.0043263,ACK,157,1,0.0012180805206298828
1780660188.0050814,SEND,158,1,
1780660188.0061088,ACK,158,1,0.0010273456573486328
1780660188.006823,SEND,159,1,
1780660188.0089815,ACK,159,1,0.0021584033966064453
1780660188.0096197,SEND,160,1,
1780660188.0117524,ACK,160,1,0.0021326541900634766
1780660188.012756,SEND,161,1,
1780660188.0136023,ACK,161,1,0.0008461475372314453
1780660188.0144663,SEND,162,1,
1780660188.015499,ACK,162,1,0.0010328292846679688
1780660188.0163622,SEND,163,1,
1780660188.0188892,ACK,163,1,0.002526998519897461
1780660188.0203989,SEND,164,1,
1780660188.021271,ACK,164,1,0.0008721351623535156
1780660188.022151,SEND,165,1,
1780660188.0230708,ACK,165,1,0.0009198188781738281
1780660188.023753,SEND,166,1,
1780660188.0245287,ACK,166,1,0.0007758140563964844
1780660188.0252967,SEND,167,1,
1780660188.0290146,ACK,167,1,0.0037178993225097656
1780660188.0302117,SEND,168,1,
1780660188.0311072,ACK,168,1,0.0008955001831054688
1780660188.0320358,SEND,169,1,
1780660188.0338814,ACK,169,1,0.0018455982208251953
1780660188.0353186,SEND,170,1,
1780660188.0362952,ACK,170,1,0.0009765625
1780660188.0373476,SEND,171,1,
1780660188.0384314,ACK,171,1,0.0010838508605957031
1780660188.0393746,SEND,172,1,
1780660188.0401635,ACK,172,1,0.0007889270782470703
1780660188.0409503,SEND,173,1,
1780660188.044027,ACK,173,1,0.003076791763305664
1780660188.0447702,SEND,174,1,
1780660188.0464833,ACK,174,1,0.0017130374908447266
1780660188.04741,SEND,175,1,
1780660188.0481875,ACK,175,1,0.0007774829864501953
1780660188.0493166,SEND,176,1,
1780660188.0509317,ACK,176,1,0.0016150474548339844
1780660188.0519078,SEND,177,1,
1780660188.0529077,ACK,177,1,0.0009999275207519531
1780660188.0537922,SEND,178,1,
1780660188.05477,ACK,178,1,0.0009777545928955078
1780660188.0556848,SEND,179,1,
1780660188.05694,ACK,179,1,0.0012552738189697266
1780660188.0581238,SEND,180,1,
1780660188.0593555,ACK,180,1,0.0012316703796386719
1780660188.060496,SEND,181,1,
1780660188.0675974,ACK,181,1,0.007101297378540039
1780660188.0689943,SEND,182,1,
1780660188.0706024,ACK,182,1,0.001608133316040039
1780660188.0718799,SEND,183,1,
1780660188.072997,ACK,183,1,0.0011172294616699219
1780660188.0739722,SEND,184,1,
1780660188.0750341,ACK,184,1,0.0010619163513183594
1780660188.0764794,SEND,185,1,
1780660188.0816953,ACK,185,1,0.005215883255004883
1780660188.0839524,SEND,186,1,
1780660188.0866444,ACK,186,1,0.002691984176635742
1780660188.08806,SEND,187,1,
1780660188.0893593,ACK,187,1,0.0012993812561035156
1780660188.0908756,SEND,188,1,
1780660188.0936909,ACK,188,1,0.00281524658203125
1780660188.0947843,SEND,189,1,
1780660188.0974786,ACK,189,1,0.002694368362426758
1780660188.0990827,SEND,190,1,
1780660188.1016822,ACK,190,1,0.002599477767944336
1780660188.103152,SEND,191,1,
1780660188.1066394,ACK,191,1,0.0034873485565185547
1780660188.1086152,SEND,192,1,
1780660188.1098244,ACK,192,1,0.001209259033203125
1780660188.1110008,SEND,193,1,
1780660188.1122963,ACK,193,1,0.0012955665588378906
1780660188.1134636,SEND,194,1,
1780660188.1145737,ACK,194,1,0.001110076904296875
1780660188.1158419,SEND,195,1,
1780660188.1230745,ACK,195,1,0.007232666015625
1780660188.1243122,SEND,196,1,
1780660188.1263883,ACK,196,1,0.0020761489868164062
1780660188.127349,SEND,197,1,
1780660188.1284807,ACK,197,1,0.0011317729949951172
1780660188.1297405,SEND,198,1,
1780660188.130877,ACK,198,1,0.0011365413665771484
1780660188.1319022,SEND,199,1,
1780660188.1332905,ACK,199,1,0.0013883113861083984
1780660188.1360726,SEND,200,1,
1780660188.1384964,ACK,200,1,0.0024237632751464844
1780660188.143262,SEND,201,1,
1780660188.145524,ACK,201,1,0.002262115478515625
1780660188.1471853,SEND,202,1,
1780660188.1484535,ACK,202,1,0.001268148422241211
1780660188.149816,SEND,203,1,
1780660188.1523561,ACK,203,1,0.002540111541748047
1780660188.1536996,SEND,204,1,
1780660188.155573,ACK,204,1,0.0018732547760009766
1780660188.1570756,SEND,205,1,
1780660188.1614127,ACK,205,1,0.0043370723724365234
1780660188.1630588,SEND,206,1,
1780660188.1640885,ACK,206,1,0.0010297298431396484
1780660188.165217,SEND,207,1,
1780660188.1691759,ACK,207,1,0.003958940505981445
1780660188.169488,SEND,208,1,
1780660188.1713257,ACK,208,1,0.0018377304077148438
1780660188.1727912,SEND,209,1,
1780660188.1768036,ACK,209,1,0.004012346267700195
1780660188.1780658,SEND,210,1,
1780660188.1800146,ACK,210,1,0.0019488334655761719
1780660188.1811287,SEND,211,1,
1780660188.1825027,ACK,211,1,0.0013740062713623047
1780660188.1845417,SEND,212,1,
1780660188.1901941,ACK,212,1,0.005652427673339844
1780660188.1918364,SEND,213,1,
1780660188.193625,ACK,213,1,0.0017886161804199219
1780660188.1946945,SEND,214,1,
1780660188.1960301,ACK,214,1,0.0013356208801269531
1780660188.1972456,SEND,215,1,
1780660188.1983943,ACK,215,1,0.0011487007141113281
1780660188.199986,SEND,216,1,
1780660188.203784,ACK,216,1,0.0037980079650878906
1780660188.205555,SEND,217,1,
1780660188.207274,ACK,217,1,0.0017189979553222656
1780660188.208475,SEND,218,1,
1780660188.210353,ACK,218,1,0.0018777847290039062
1780660188.2150247,SEND,219,1,
1780660188.2174954,ACK,219,1,0.002470731735229492
1780660188.2195807,SEND,220,1,
1780660188.2215998,ACK,220,1,0.002019166946411133
1780660188.22321,SEND,221,1,
1780660188.2267337,ACK,221,1,0.003523588180541992
1780660188.227728,SEND,222,1,
1780660188.2295356,ACK,222,1,0.0018076896667480469
1780660188.2307754,SEND,223,1,
1780660188.2322793,ACK,223,1,0.0015039443969726562
1780660188.2334328,SEND,224,1,
1780660188.2390697,ACK,224,1,0.005636930465698242
1780660188.2405813,SEND,225,1,
1780660188.2431295,ACK,225,1,0.0025482177734375
1780660188.244372,SEND,226,1,
1780660188.2456715,ACK,226,1,0.0012996196746826172
1780660188.2466009,SEND,227,1,
1780660188.2476346,ACK,227,1,0.001033782958984375
1780660188.2486563,SEND,228,1,
1780660188.250312,ACK,228,1,0.0016558170318603516
1780660188.252924,SEND,229,1,
1780660188.2592902,ACK,229,1,0.006366252899169922
1780660188.2602434,SEND,230,1,
1780660188.2618873,ACK,230,1,0.0016438961029052734
1780660188.263147,SEND,231,1,
1780660188.2644074,ACK,231,1,0.0012602806091308594
1780660188.2661703,SEND,232,1,
1780660188.2693975,ACK,232,1,0.00322723388671875
1780660188.2714815,SEND,233,1,
1780660188.2735336,ACK,233,1,0.0020520687103271484
1780660188.2755823,SEND,234,1,
1780660188.2804177,ACK,234,1,0.004835367202758789
1780660188.2841895,SEND,235,1,
1780660188.2875333,ACK,235,1,0.003343820571899414
1780660188.2898095,SEND,236,1,
1780660188.294315,ACK,236,1,0.004505634307861328
1780660188.2960808,SEND,237,1,
1780660188.297205,ACK,237,1,0.0011241436004638672
1780660188.2998114,SEND,238,1,
1780660188.3026228,ACK,238,1,0.002811431884765625
1780660188.3043041,SEND,239,1,
1780660188.3109436,ACK,239,1,0.0066394805908203125
1780660188.3274133,SEND,240,1,
1780660188.3306172,ACK,240,1,0.003203868865966797
1780660188.3398569,SEND,241,1,
1780660188.3525624,ACK,241,1,0.012705564498901367
1780660188.3559334,SEND,242,1,
1780660188.3593063,ACK,242,1,0.0033729076385498047
1780660188.3602505,SEND,243,1,
1780660188.3611157,ACK,243,1,0.0008652210235595703
1780660188.362127,SEND,244,1,
1780660188.3629677,ACK,244,1,0.0008406639099121094
1780660188.3641593,SEND,245,1,
1780660188.3719878,ACK,245,1,0.007828474044799805
1780660188.3734,SEND,246,1,
1780660188.3769598,ACK,246,1,0.0035598278045654297
1780660188.378125,SEND,247,1,
1780660188.379124,ACK,247,1,0.0009989738464355469
1780660188.3800879,SEND,248,1,
1780660188.3810515,ACK,248,1,0.0009636878967285156
1780660188.382983,SEND,249,1,
1780660188.3906305,ACK,249,1,0.007647514343261719
1780660188.3919935,SEND,250,1,
1780660188.3945394,ACK,250,1,0.0025458335876464844
1780660188.3965294,SEND,251,1,
1780660188.3976097,ACK,251,1,0.0010802745819091797
1780660188.3996313,SEND,252,1,
1780660188.4037614,ACK,252,1,0.004130125045776367
1780660188.405432,SEND,253,1,
1780660188.4117472,ACK,253,1,0.0063152313232421875
1780660188.4126523,SEND,254,1,
1780660188.415474,ACK,254,1,0.002821683883666992
1780660188.4196503,SEND,255,1,
1780660188.4215243,ACK,255,1,0.0018739700317382812
1780660188.4235036,SEND,256,1,
1780660188.425753,ACK,256,1,0.002249479293823242
1780660188.4287753,SEND,257,1,
1780660188.42977,ACK,257,1,0.0009946823120117188
1780660188.4333935,SEND,258,1,
1780660188.437117,ACK,258,1,0.003723621368408203
1780660188.440234,SEND,259,1,
1780660188.4416914,ACK,259,1,0.0014574527740478516
1780660188.4451153,SEND,260,1,
1780660188.4523692,ACK,260,1,0.007253885269165039
1780660188.4536414,SEND,261,1,
1780660188.4566545,ACK,261,1,0.003013134002685547
1780660188.4583426,SEND,262,1,
1780660188.4594188,ACK,262,1,0.0010762214660644531
1780660188.4609516,SEND,263,1,
1780660188.4621663,ACK,263,1,0.001214742660522461
1780660188.4635077,SEND,264,1,
1780660188.4647603,ACK,264,1,0.0012526512145996094
1780660188.4670835,SEND,265,1,
1780660188.4741585,ACK,265,1,0.007075071334838867
1780660188.4755476,SEND,266,1,
1780660188.4775014,ACK,266,1,0.0019538402557373047
1780660188.4785464,SEND,267,1,
1780660188.479602,ACK,267,1,0.0010557174682617188
1780660188.4809923,SEND,268,1,
1780660188.481781,ACK,268,1,0.0007886886596679688
1780660188.4857588,SEND,269,1,
1780660188.4924598,ACK,269,1,0.006700992584228516
1780660188.4955041,SEND,270,1,
1780660188.498011,ACK,270,1,0.0025069713592529297
1780660188.5032966,SEND,271,1,
1780660188.5097892,ACK,271,1,0.00649261474609375
1780660188.5133657,SEND,272,1,
1780660188.5165823,ACK,272,1,0.0032165050506591797
1780660188.5238261,SEND,273,1,
1780660188.5274017,ACK,273,1,0.003575563430786133
1780660188.5313873,SEND,274,1,
1780660188.5370233,ACK,274,1,0.005635976791381836
1780660188.543744,SEND,275,1,
1780660188.5468585,ACK,275,1,0.003114461898803711
1780660188.5523336,SEND,276,1,
1780660188.5593395,ACK,276,1,0.007005929946899414
1780660188.5625653,SEND,277,1,
1780660188.5665092,ACK,277,1,0.003943920135498047
1780660188.570122,SEND,278,1,
1780660188.5785716,ACK,278,1,0.008449554443359375
1780660188.5817742,SEND,279,1,
1780660188.5867052,ACK,279,1,0.004930973052978516
1780660188.5904489,SEND,280,1,
1780660188.597159,ACK,280,1,0.006710052490234375
1780660188.6031156,SEND,281,1,
1780660188.6088123,ACK,281,1,0.005696773529052734
1780660188.6143782,SEND,282,1,
1780660188.6198184,ACK,282,1,0.005440235137939453
1780660188.6238525,SEND,283,1,
1780660188.6274803,ACK,283,1,0.003627777099609375
1780660188.6354914,SEND,284,1,
1780660188.6393406,ACK,284,1,0.0038492679595947266
1780660188.642605,SEND,285,1,
1780660188.646851,ACK,285,1,0.0042459964752197266
1780660188.6547008,SEND,286,1,
1780660188.6593995,ACK,286,1,0.004698753356933594
1780660188.662841,SEND,287,1,
1780660188.6679683,ACK,287,1,0.0051271915435791016
1780660188.675129,SEND,288,1,
1780660188.6802452,ACK,288,1,0.00511622428894043
1780660188.6828625,SEND,289,1,
1780660188.6903367,ACK,289,1,0.007474184036254883
1780660188.6914818,SEND,290,1,
1780660188.694025,ACK,290,1,0.002543210983276367
1780660188.6968768,SEND,291,1,
1780660188.6987529,ACK,291,1,0.0018761157989501953
1780660188.7025967,SEND,292,1,
1780660188.708534,ACK,292,1,0.005937337875366211
1780660188.7113554,SEND,293,1,
1780660188.7128742,ACK,293,1,0.0015187263488769531
1780660188.7148366,SEND,294,1,
1780660188.7168493,ACK,294,1,0.0020127296447753906
1780660188.7210011,SEND,295,1,
1780660188.7265522,ACK,295,1,0.00555109977722168
1780660188.729315,SEND,296,1,
1780660188.7312346,ACK,296,1,0.0019195079803466797
1780660188.7337165,SEND,297,1,
1780660188.7369745,ACK,297,1,0.0032579898834228516
1780660188.7391458,SEND,298,1,
1780660188.7444217,ACK,298,1,0.0052759647369384766
1780660188.7462673,SEND,299,1,
1780660188.7481613,ACK,299,1,0.0018939971923828125
1780660188.7499933,SEND,300,1,
1780660188.7532625,ACK,300,1,0.003269195556640625
1780660188.7556098,SEND,301,1,
1780660188.758162,ACK,301,1,0.0025522708892822266
1780660188.761801,SEND,302,1,
1780660188.7630534,ACK,302,1,0.0012524127960205078
1780660188.7665365,SEND,303,1,
1780660188.769865,ACK,303,1,0.003328561782836914
1780660188.772395,SEND,304,1,
1780660188.7740426,ACK,304,1,0.0016477108001708984
1780660188.7756143,SEND,305,1,
1780660188.780547,ACK,305,1,0.0049326419830322266
1780660188.7844436,SEND,306,1,
1780660188.7893689,ACK,306,1,0.004925251007080078
1780660188.790514,SEND,307,1,
1780660188.7926257,ACK,307,1,0.002111673355102539
1780660188.7937741,SEND,308,1,
1780660188.794755,ACK,308,1,0.0009808540344238281
1780660188.7959385,SEND,309,1,
1780660188.7968934,ACK,309,1,0.0009548664093017578
1780660188.7978601,SEND,310,1,
1780660188.798967,ACK,310,1,0.0011067390441894531
1780660188.8009257,SEND,311,1,
1780660188.809707,ACK,311,1,0.008781194686889648
1780660188.811946,SEND,312,1,
1780660188.8137627,ACK,312,1,0.0018167495727539062
1780660188.8156948,SEND,313,1,
1780660188.8194942,ACK,313,1,0.0037994384765625
1780660188.8219564,SEND,314,1,
1780660188.8275526,ACK,314,1,0.005596160888671875
1780660188.829947,SEND,315,1,
1780660188.8316243,ACK,315,1,0.0016772747039794922
