timestamp,event_type,seq_no,attempt_no,rtt_seconds
1780663532.395706,SEND,174,2,
1780663532.3997092,ACK,174,2,0.004003286361694336
1780663532.403543,SEND,175,1,
1780663532.4046314,ACK,175,1,0.0010883808135986328
1780663532.4057598,SEND,176,1,
1780663532.4090025,ACK,176,1,0.0032427310943603516
1780663532.412927,SEND,177,1,
1780663532.4150984,ACK,177,1,0.0021715164184570312
1780663532.41679,SEND,178,1,
1780663532.5188878,TIMEOUT,178,1,
1780663532.5193808,SEND,178,2,
1780663532.5237954,ACK,178,2,0.004414558410644531
1780663532.5279357,SEND,179,1,
1780663532.6290379,TIMEOUT,179,1,
1780663532.6295648,SEND,179,2,
1780663532.6350958,ACK,179,2,0.0055310726165771484
1780663532.6388137,SEND,180,1,
1780663532.6403322,ACK,180,1,0.0015184879302978516
1780663532.6422858,SEND,181,1,
1780663532.6449986,ACK,181,1,0.002712726593017578
1780663532.6479783,SEND,182,1,
1780663532.6501446,ACK,182,1,0.002166271209716797
1780663532.6525202,SEND,183,1,
1780663532.66129,ACK,183,1,0.008769750595092773
1780663532.6640618,SEND,184,1,
1780663532.6663451,ACK,184,1,0.002283334732055664
1780663532.6688602,SEND,185,1,
1780663532.67439,ACK,185,1,0.005529880523681641
1780663532.6786864,SEND,186,1,
1780663532.6807377,ACK,186,1,0.0020513534545898438
1780663532.6830096,SEND,187,1,
1780663532.6850526,ACK,187,1,0.002043008804321289
1780663532.6868768,SEND,188,1,
1780663532.6886303,ACK,188,1,0.0017535686492919922
1780663532.6993344,SEND,189,1,
1780663532.7012122,ACK,189,1,0.0018777847290039062
1780663532.703621,SEND,190,1,
1780663532.7057261,ACK,190,1,0.002105236053466797
1780663532.707505,SEND,191,1,
1780663532.7092938,ACK,191,1,0.0017888545989990234
1780663532.7104118,SEND,192,1,
1780663532.8124924,TIMEOUT,192,1,
1780663532.8129838,SEND,192,2,
1780663532.8175519,ACK,192,2,0.0045680999755859375
1780663532.8213856,SEND,193,1,
1780663532.8228877,ACK,193,1,0.0015020370483398438
1780663532.8247955,SEND,194,1,
1780663532.8336625,ACK,194,1,0.008867025375366211
1780663532.8363662,SEND,195,1,
1780663532.8383625,ACK,195,1,0.001996278762817383
1780663532.8407264,SEND,196,1,
1780663532.8423967,ACK,196,1,0.0016703605651855469
1780663532.845227,SEND,197,1,
1780663532.8483593,ACK,197,1,0.003132343292236328
1780663532.850607,SEND,198,1,
1780663532.8530774,ACK,198,1,0.0024704933166503906
1780663532.8607416,SEND,199,1,
1780663532.8658974,ACK,199,1,0.005155801773071289
1780663532.8679645,SEND,200,1,
1780663532.870069,ACK,200,1,0.002104520797729492
1780663532.8719764,SEND,201,1,
1780663532.8786695,ACK,201,1,0.006693124771118164
1780663532.8854454,SEND,202,1,
1780663532.8870087,ACK,202,1,0.0015633106231689453
1780663532.8885684,SEND,203,1,
1780663532.9839098,TIMEOUT,203,1,
1780663532.9842796,SEND,203,2,
1780663532.9882884,ACK,203,2,0.004008769989013672
1780663532.992203,SEND,204,1,
1780663532.9937427,ACK,204,1,0.0015397071838378906
1780663532.995613,SEND,205,1,
1780663532.9984162,ACK,205,1,0.0028030872344970703
1780663533.0050304,SEND,206,1,
1780663533.0091617,ACK,206,1,0.004131317138671875
1780663533.0116985,SEND,207,1,
1780663533.0136793,ACK,207,1,0.0019807815551757812
1780663533.0160427,SEND,208,1,
1780663533.0183713,ACK,208,1,0.002328634262084961
1780663533.0272682,SEND,209,1,
1780663533.0290353,ACK,209,1,0.0017671585083007812
1780663533.0315087,SEND,210,1,
1780663533.0339506,ACK,210,1,0.002441883087158203
1780663533.0365324,SEND,211,1,
1780663533.146123,TIMEOUT,211,1,
1780663533.1466057,SEND,211,2,
1780663533.1510134,ACK,211,2,0.004407644271850586
1780663533.1551528,SEND,212,1,
1780663533.1573079,ACK,212,1,0.0021550655364990234
1780663533.1589937,SEND,213,1,
1780663533.262785,TIMEOUT,213,1,
1780663533.2633114,SEND,213,2,
1780663533.267687,ACK,213,2,0.0043756961822509766
1780663533.2715626,SEND,214,1,
1780663533.2730615,ACK,214,1,0.0014989376068115234
1780663533.274994,SEND,215,1,
1780663533.3850377,TIMEOUT,215,1,
1780663533.3855317,SEND,215,2,
1780663533.3900995,ACK,215,2,0.004567861557006836
1780663533.394051,SEND,216,1,
1780663533.397226,ACK,216,1,0.003175020217895508
1780663533.3998775,SEND,217,1,
1780663533.4960508,TIMEOUT,217,1,
1780663533.4964771,SEND,217,2,
1780663533.5004487,ACK,217,2,0.003971576690673828
1780663533.5042706,SEND,218,1,
1780663533.5056183,ACK,218,1,0.0013477802276611328
1780663533.5073202,SEND,219,1,
1780663533.517064,ACK,219,1,0.009743928909301758
1780663533.5188203,SEND,220,1,
1780663533.519833,ACK,220,1,0.0010128021240234375
1780663533.5208747,SEND,221,1,
1780663533.5221286,ACK,221,1,0.0012538433074951172
1780663533.5232377,SEND,222,1,
1780663533.5243857,ACK,222,1,0.0011479854583740234
1780663533.525239,SEND,223,1,
1780663533.525956,ACK,223,1,0.0007169246673583984
1780663533.526905,SEND,224,1,
1780663533.5275667,ACK,224,1,0.0006616115570068359
1780663533.5290887,SEND,225,1,
1780663533.531355,ACK,225,1,0.0022661685943603516
1780663533.532716,SEND,226,1,
1780663533.533982,ACK,226,1,0.0012660026550292969
1780663533.5346975,SEND,227,1,
1780663533.5355911,ACK,227,1,0.0008935928344726562
1780663533.5363603,SEND,228,1,
1780663533.5370035,ACK,228,1,0.0006432533264160156
1780663533.5457418,SEND,229,1,
1780663533.5530431,ACK,229,1,0.00730133056640625
1780663533.5561106,SEND,230,1,
1780663533.557007,ACK,230,1,0.000896453857421875
1780663533.557774,SEND,231,1,
1780663533.5590086,ACK,231,1,0.0012345314025878906
1780663533.5599325,SEND,232,1,
1780663533.5606718,ACK,232,1,0.0007393360137939453
1780663533.5616407,SEND,233,1,
1780663533.5629034,ACK,233,1,0.001262664794921875
1780663533.5660973,SEND,234,1,
1780663533.5672133,ACK,234,1,0.001116037368774414
1780663533.5679307,SEND,235,1,
1780663533.5689163,ACK,235,1,0.0009856224060058594
1780663533.5694542,SEND,236,1,
1780663533.6790407,TIMEOUT,236,1,
1780663533.6794267,SEND,236,2,
1780663533.6827822,ACK,236,2,0.0033555030822753906
1780663533.6863081,SEND,237,1,
1780663533.6874466,ACK,237,1,0.001138448715209961
1780663533.6887548,SEND,238,1,
1780663533.693303,ACK,238,1,0.004548311233520508
1780663533.6982298,SEND,239,1,
1780663533.6999145,ACK,239,1,0.0016846656799316406
1780663533.701822,SEND,240,1,
1780663533.7030149,ACK,240,1,0.0011928081512451172
1780663533.7045557,SEND,241,1,
1780663533.7059906,ACK,241,1,0.0014348030090332031
1780663533.710507,SEND,242,1,
1780663533.7159982,ACK,242,1,0.0054912567138671875
1780663533.7181213,SEND,243,1,
1780663533.719631,ACK,243,1,0.0015096664428710938
1780663533.7212503,SEND,244,1,
1780663533.7252886,ACK,244,1,0.004038333892822266
1780663533.7291343,SEND,245,1,
1780663533.7312782,ACK,245,1,0.00214385986328125
1780663533.732796,SEND,246,1,
1780663533.829448,TIMEOUT,246,1,
1780663533.8302402,SEND,246,2,
1780663533.9461124,TIMEOUT,246,2,
1780663533.946713,SEND,246,3,
1780663533.95143,ACK,246,3,0.004717111587524414
1780663533.955591,SEND,247,1,
1780663533.9572136,ACK,247,1,0.0016226768493652344
1780663533.9598305,SEND,248,1,
1780663533.9613001,ACK,248,1,0.0014696121215820312
1780663533.9626665,SEND,249,1,
1780663533.9646416,ACK,249,1,0.0019750595092773438
1780663533.9658344,SEND,250,1,
1780663533.9668329,ACK,250,1,0.0009984970092773438
1780663533.9685369,SEND,251,1,
1780663533.9739292,ACK,251,1,0.005392313003540039
1780663533.9746358,SEND,252,1,
1780663533.975377,ACK,252,1,0.0007412433624267578
1780663533.976161,SEND,253,1,
1780663533.9774811,ACK,253,1,0.0013201236724853516
1780663533.978447,SEND,254,1,
1780663533.9799058,ACK,254,1,0.001458883285522461
1780663533.9815862,SEND,255,1,
1780663533.9826865,ACK,255,1,0.001100301742553711
1780663533.9834206,SEND,256,1,
1780663534.0962944,TIMEOUT,256,1,
1780663534.0968769,SEND,256,2,
1780663534.1019802,ACK,256,2,0.005103349685668945
1780663534.1063974,SEND,257,1,
1780663534.10846,ACK,257,1,0.002062559127807617
1780663534.1107593,SEND,258,1,
1780663534.1136155,ACK,258,1,0.0028562545776367188
1780663534.116097,SEND,259,1,
1780663534.1176813,ACK,259,1,0.0015842914581298828
1780663534.1190436,SEND,260,1,
1780663534.1202412,ACK,260,1,0.0011975765228271484
1780663534.126081,SEND,261,1,
1780663534.1270006,ACK,261,1,0.0009195804595947266
1780663534.12805,SEND,262,1,
1780663534.1294918,ACK,262,1,0.0014417171478271484
1780663534.13168,SEND,263,1,
1780663534.1332033,ACK,263,1,0.0015232563018798828
1780663534.1345363,SEND,264,1,
1780663534.2373407,TIMEOUT,264,1,
1780663534.2378871,SEND,264,2,
1780663534.24287,ACK,264,2,0.004982948303222656
1780663534.2473078,SEND,265,1,
1780663534.25008,ACK,265,1,0.0027723312377929688
1780663534.2525637,SEND,266,1,
1780663534.2543378,ACK,266,1,0.0017740726470947266
1780663534.2563386,SEND,267,1,
1780663534.2576175,ACK,267,1,0.0012788772583007812
1780663534.2588062,SEND,268,1,
1780663534.2596047,ACK,268,1,0.0007984638214111328
1780663534.2606251,SEND,269,1,
1780663534.2665792,ACK,269,1,0.00595402717590332
1780663534.2702487,SEND,270,1,
1780663534.2709837,ACK,270,1,0.0007350444793701172
1780663534.2718692,SEND,271,1,
1780663534.2729836,ACK,271,1,0.0011143684387207031
1780663534.273776,SEND,272,1,
1780663534.2745454,ACK,272,1,0.0007693767547607422
1780663534.275231,SEND,273,1,
1780663534.2759163,ACK,273,1,0.0006854534149169922
1780663534.2767262,SEND,274,1,
1780663534.2774053,ACK,274,1,0.00067901611328125
1780663534.2783716,SEND,275,1,
1780663534.382187,TIMEOUT,275,1,
1780663534.382509,SEND,275,2,
1780663534.4954302,TIMEOUT,275,2,
1780663534.4957573,SEND,275,3,
1780663534.497927,ACK,275,3,0.0021696090698242188
1780663534.5014942,SEND,276,1,
1780663534.5021443,ACK,276,1,0.0006501674652099609
1780663534.5030196,SEND,277,1,
1780663534.504043,ACK,277,1,0.0010235309600830078
1780663534.5048106,SEND,278,1,
1780663534.5057054,ACK,278,1,0.0008947849273681641
1780663534.5066,SEND,279,1,
1780663534.5076048,ACK,279,1,0.001004934310913086
1780663534.508752,SEND,280,1,
1780663534.5095274,ACK,280,1,0.0007753372192382812
1780663534.5103428,SEND,281,1,
1780663534.5111275,ACK,281,1,0.0007846355438232422
1780663534.512213,SEND,282,1,
1780663534.612213,TIMEOUT,282,1,
1780663534.612512,SEND,282,2,
1780663534.615116,ACK,282,2,0.002603769302368164
1780663534.6186125,SEND,283,1,
1780663534.6195025,ACK,283,1,0.0008900165557861328
1780663534.6205308,SEND,284,1,
1780663534.6221564,ACK,284,1,0.0016255378723144531
1780663534.6232684,SEND,285,1,
1780663534.6242414,ACK,285,1,0.0009729862213134766
